# Summary Stats for batch processing of regression models
# time stamp:2021-04-20 14:21:32
"ID","filename","slope","pval","rsq"
35,"RanFile047.csv",-0.0715895267588698,0.64509850211899,0.00535567337745328
36,"RanFile048.csv",-0.0153810022118022,0.91906816568162,0.000261314457259592
37,"RanFile049.csv",-0.00928757317714199,0.957179244059914,5.70848334613261e-05
38,"RanFile050.csv",0.0460035297375552,0.678061694585268,0.00211203063770668
39,"RanFile051.csv",0.0430361945243694,0.814545959839721,0.00180209454910702
40,"RanFile052.csv",0.362123392373897,0.106195696563752,0.0749361163589803
41,"RanFile053.csv",-0.26593847110981,0.0244690950746233,0.0722317628884011
42,"RanFile054.csv",0.34932995689733,0.0446033443834229,0.0814016762601745
43,"RanFile055.csv",0.0626092078921265,0.609150914580169,0.00599104947197095
44,"RanFile056.csv",-0.227089193875083,0.099990436316722,0.0531884700455538
45,"RanFile057.csv",-0.0564125016688915,0.730513941984411,0.00285450396630655
46,"RanFile058.csv",0.118729080100994,0.44871559000093,0.0122651243045929
47,"RanFile059.csv",-0.0601087596479713,0.639199207167135,0.00409962410027211
48,"RanFile060.csv",-0.0450554627316564,0.67163667365006,0.00194071798485193
49,"RanFile061.csv",-0.238548570683119,0.150966236736214,0.0452850752654496
50,"RanFile062.csv",-0.0840260783196688,0.728354974450766,0.00370427909121077
51,"RanFile063.csv",0.24254402927245,0.16475664626297,0.0728714414759294
52,"RanFile064.csv",0.163567700684019,0.275392966060096,0.0215913097579601
53,"RanFile065.csv",-0.129616999713589,0.227250250300303,0.017729886758715
54,"RanFile066.csv",-0.00738269539735679,0.937705566347742,6.5323615332378e-05
55,"RanFile067.csv",-0.0939165647492255,0.460088623206923,0.00805128548605961
56,"RanFile068.csv",-0.129827507858086,0.30569950071735,0.0213984483138413
57,"RanFile069.csv",0.255289443356198,0.0234156596673084,0.0596684801164254
58,"RanFile070.csv",-0.0844854736552244,0.669386772393082,0.0109835805454689
59,"RanFile071.csv",0.19841472526783,0.293373517973439,0.0355454166490381
60,"RanFile072.csv",-0.00623522402940616,0.968173718129779,4.48374545393884e-05
61,"RanFile073.csv",0.471411356538872,0.126513120496326,0.11849305853183
62,"RanFile074.csv",0.043634421558584,0.669819440649729,0.00194260956891646
63,"RanFile075.csv",0.125481063761764,0.455272425606995,0.0155795245196916
64,"RanFile076.csv",-0.205285985990387,0.206191969177644,0.0368972437915253
65,"RanFile077.csv",0.0524756216343012,0.654483857048935,0.0027587896384828
66,"RanFile078.csv",0.0628884837553287,0.541752459559241,0.00415107983733388
67,"RanFile079.csv",-0.178649076248545,0.191451028397232,0.0319783743153211
68,"RanFile080.csv",0.208597025267799,0.0405381873666876,0.0533601996166586
69,"RanFile081.csv",-0.0868020017453103,0.553147949505594,0.00470966646302914
70,"RanFile082.csv",0.0899617431498236,0.466618035913897,0.0066440074963259
71,"RanFile083.csv",0.162814718424451,0.374069261554793,0.0273368895961163
72,"RanFile084.csv",-0.0548692891727351,0.723161880889567,0.00275390192377398
73,"RanFile085.csv",0.0952395687660637,0.449431622642176,0.00941100094241477
74,"RanFile086.csv",0.177726629803324,0.281594504940842,0.0275474704092744
75,"RanFile087.csv",-0.115650255567082,0.468557569063788,0.01288731394529
76,"RanFile088.csv",-0.0543536847340146,0.612486435974456,0.00268295175571042
77,"RanFile089.csv",-0.0433719751986176,0.701743924339532,0.00167472784628269
78,"RanFile090.csv",0.412037398473515,0.00717162347676384,0.153087075914497
79,"RanFile091.csv",-0.0807276361736728,0.533691241970304,0.00555783641267282
80,"RanFile092.csv",0.334210673754126,0.119885608327946,0.106356334956013
81,"RanFile093.csv",0.0702224444452285,0.564487022275745,0.00456864505058998
82,"RanFile094.csv",-0.183873092508987,0.100822379173982,0.0299645419196342
83,"RanFile095.csv",0.084606248683287,0.448146815869152,0.0086140423788388
84,"RanFile096.csv",0.0342002671001507,0.744666284331217,0.00130057146593793
85,"RanFile097.csv",0.0902177669558706,0.537921420020773,0.00812554096410764
86,"RanFile098.csv",-0.25121246281155,0.155681604472909,0.0660307006283424
87,"RanFile099.csv",-0.0495630310884787,0.645414009145902,0.00231128821420289
88,"RanFile100.csv",-0.153641221272288,0.201846470419759,0.0216272261570849
